Date,Indian rupee
18-Jul-83,137.46
19-Jul-83,137.54
20-Jul-83,137.49
21-Jul-83,139.41
22-Jul-83,135.86
25-Jul-83,137.07
26-Jul-83,137.81
27-Jul-83,138.02
28-Jul-83,138.28
29-Jul-83,137.96
1-Aug-83,135.18
2-Aug-83,135.06
3-Aug-83,134.67
4-Aug-83,135.01
5-Aug-83,132.91
8-Aug-83,133.26
9-Aug-83,134.73
10-Aug-83,133.5
11-Aug-83,134.29
12-Aug-83,134.64
15-Aug-83,135.53
16-Aug-83,136.98
17-Aug-83,136.53
18-Aug-83,137.53
19-Aug-83,137.19
22-Aug-83,136.92
23-Aug-83,139.32
24-Aug-83,139.15
25-Aug-83,138.9
26-Aug-83,137.78
29-Aug-83,137.78
30-Aug-83,137.56
31-Aug-83,135.67
1-Sep-83,136.16
2-Sep-83,137.4
5-Sep-83,137.73
6-Sep-83,137.36
7-Sep-83,136.34
8-Sep-83,135.95
9-Sep-83,135.65
12-Sep-83,136.04
13-Sep-83,133.42
14-Sep-83,133.23
15-Sep-83,131.62
16-Sep-83,132.67
19-Sep-83,133.76
20-Sep-83,135.64
21-Sep-83,134.65
22-Sep-83,134.93
23-Sep-83,135.45
26-Sep-83,137.01
27-Sep-83,135.95
28-Sep-83,136.19
29-Sep-83,134.26
30-Sep-83,132.57
3-Oct-83,128.39
4-Oct-83,128.91
5-Oct-83,126.9
6-Oct-83,130.13
7-Oct-83,128.68
10-Oct-83,130.82
11-Oct-83,131.6
12-Oct-83,129.24
13-Oct-83,130.18
14-Oct-83,131.02
17-Oct-83,130.95
18-Oct-83,130.17
19-Oct-83,128.95
20-Oct-83,127.85
21-Oct-83,129.42
24-Oct-83,130.14
25-Oct-83,130.54
26-Oct-83,130.52
27-Oct-83,127.1
28-Oct-83,127.77
31-Oct-83,126.14
1-Nov-83,124.92
2-Nov-83,125.6
3-Nov-83,126.17
4-Nov-83,126.46
7-Nov-83,124.72
8-Nov-83,126.44
9-Nov-83,126.54
10-Nov-83,126.57
11-Nov-83,127.05
14-Nov-83,127.56
15-Nov-83,127.4
16-Nov-83,127.66
17-Nov-83,126.15
18-Nov-83,126.82
21-Nov-83,125.41
22-Nov-83,125.38
23-Nov-83,125.92
24-Nov-83,125.78
25-Nov-83,126.4
28-Nov-83,128.01
29-Nov-83,131.26
30-Nov-83,135.63
1-Dec-83,133.59
2-Dec-83,134.75
5-Dec-83,135.42
6-Dec-83,133.35
7-Dec-83,134.62
8-Dec-83,134.43
9-Dec-83,130.26
12-Dec-83,131.47
13-Dec-83,131.54
14-Dec-83,131.29
15-Dec-83,130.7
16-Dec-83,129.3
19-Dec-83,127.18
20-Dec-83,127.23
21-Dec-83,128.06
22-Dec-83,128.09
23-Dec-83,127.84
26-Dec-83,127.84
27-Dec-83,127.84
28-Dec-83,128.2
29-Dec-83,127.07
30-Dec-83,128.44
2-Jan-84,128.44
3-Jan-84,130.95
4-Jan-84,128.77
5-Jan-84,129.45
6-Jan-84,128.75
9-Jan-84,123.52
10-Jan-84,125.83
11-Jan-84,126.89
12-Jan-84,127.8
13-Jan-84,128.79
16-Jan-84,126.23
17-Jan-84,127.68
18-Jan-84,126.36
19-Jan-84,128.05
20-Jan-84,129.74
23-Jan-84,128.13
24-Jan-84,125.73
25-Jan-84,126.27
26-Jan-84,127.16
27-Jan-84,126.57
30-Jan-84,126.98
31-Jan-84,128.68
1-Feb-84,129.88
2-Feb-84,131.45
3-Feb-84,132.85
6-Feb-84,130.84
7-Feb-84,131.35
8-Feb-84,133.43
9-Feb-84,132.39
10-Feb-84,131.47
13-Feb-84,130.1
14-Feb-84,128.88
15-Feb-84,131.36
16-Feb-84,131.24
17-Feb-84,130.87
20-Feb-84,132.51
21-Feb-84,134.21
22-Feb-84,135.08
23-Feb-84,137.16
24-Feb-84,135.86
27-Feb-84,134.97
28-Feb-84,136.7
29-Feb-84,135.68
1-Mar-84,136.29
2-Mar-84,137.34
5-Mar-84,139.86
6-Mar-84,138.31
7-Mar-84,138.66
8-Mar-84,136.87
9-Mar-84,138.6
12-Mar-84,135.63
13-Mar-84,135.3
14-Mar-84,137.66
15-Mar-84,134.8
16-Mar-84,135.84
19-Mar-84,135.27
20-Mar-84,136.31
21-Mar-84,136.03
22-Mar-84,135.36
23-Mar-84,133.51
26-Mar-84,134.41
27-Mar-84,133.21
28-Mar-84,132.97
29-Mar-84,134.4
30-Mar-84,134.04
2-Apr-84,134.42
3-Apr-84,131.32
4-Apr-84,130.93
5-Apr-84,131.22
6-Apr-84,130.13
9-Apr-84,131.09
10-Apr-84,132.06
11-Apr-84,131.8
12-Apr-84,132.69
13-Apr-84,131.91
16-Apr-84,132.7
17-Apr-84,132.02
18-Apr-84,132.42
19-Apr-84,134.03
20-Apr-84,134.03
23-Apr-84,134.03
24-Apr-84,134.6
25-Apr-84,133.22
26-Apr-84,134.12
27-Apr-84,132.11
30-Apr-84,131.63
1-May-84,131.28
2-May-84,132.02
3-May-84,132.1
4-May-84,133.97
7-May-84,133.97
8-May-84,131
9-May-84,131.17
10-May-84,130.17
11-May-84,131.84
14-May-84,130.26
15-May-84,131.86
16-May-84,132.13
17-May-84,132.98
18-May-84,132.91
21-May-84,134.7
22-May-84,134.38
23-May-84,134.58
24-May-84,132.34
25-May-84,135.4
28-May-84,135.4
29-May-84,136.32
30-May-84,136.13
31-May-84,135.62
1-Jun-84,138.17
4-Jun-84,139.42
5-Jun-84,138.96
6-Jun-84,138.1
7-Jun-84,138.09
8-Jun-84,136.31
11-Jun-84,135.8
12-Jun-84,132.61
13-Jun-84,132.12
14-Jun-84,132.7
15-Jun-84,132.33
18-Jun-84,131.24
19-Jun-84,131.11
20-Jun-84,131.68
21-Jun-84,131.69
22-Jun-84,133.01
25-Jun-84,132.04
26-Jun-84,132.4
27-Jun-84,132.86
28-Jun-84,133.09
29-Jun-84,134.33
2-Jul-84,132.04
3-Jul-84,134.44
4-Jul-84,133.5
5-Jul-84,131.81
6-Jul-84,129.43
9-Jul-84,121.51
10-Jul-84,125.48
11-Jul-84,120.88
12-Jul-84,123.18
13-Jul-84,123.39
16-Jul-84,128.01
17-Jul-84,127.04
18-Jul-84,126.38
19-Jul-84,127.73
20-Jul-84,126.53
23-Jul-84,123.38
24-Jul-84,123.45
25-Jul-84,123.2
26-Jul-84,126.74
27-Jul-84,124.83
30-Jul-84,124.11
31-Jul-84,126.03
1-Aug-84,124.59
2-Aug-84,125.87
3-Aug-84,128.73
6-Aug-84,131.57
7-Aug-84,129.13
8-Aug-84,126.39
9-Aug-84,126.89
10-Aug-84,130.14
13-Aug-84,127.38
14-Aug-84,128.67
15-Aug-84,131
16-Aug-84,129.24
17-Aug-84,129.95
20-Aug-84,130.09
21-Aug-84,128.14
22-Aug-84,127.86
23-Aug-84,130.09
24-Aug-84,130.17
27-Aug-84,130.17
28-Aug-84,128.42
29-Aug-84,128.77
30-Aug-84,129.76
31-Aug-84,128.86
3-Sep-84,128.99
4-Sep-84,128.78
5-Sep-84,127.76
6-Sep-84,128.18
7-Sep-84,128.31
10-Sep-84,127.09
11-Sep-84,127.91
12-Sep-84,128.23
13-Sep-84,127
14-Sep-84,128.7
17-Sep-84,127.44
18-Sep-84,127.72
19-Sep-84,128.59
20-Sep-84,131.18
21-Sep-84,126.7
24-Sep-84,132.09
25-Sep-84,132.19
26-Sep-84,131.12
27-Sep-84,131.64
28-Sep-84,133.1
1-Oct-84,130.57
2-Oct-84,131.52
3-Oct-84,131.53
4-Oct-84,131.24
5-Oct-84,133.11
8-Oct-84,131.88
9-Oct-84,131.17
10-Oct-84,128.64
11-Oct-84,130.06
12-Oct-84,129.69
15-Oct-84,131.36
16-Oct-84,131.52
17-Oct-84,131.58
18-Oct-84,131.75
19-Oct-84,131.74
22-Oct-84,131.27
23-Oct-84,130.91
24-Oct-84,130.67
25-Oct-84,129.78
26-Oct-84,130.87
29-Oct-84,130.38
30-Oct-84,129.61
31-Oct-84,129.15
1-Nov-84,129.98
2-Nov-84,129.79
5-Nov-84,130.19
6-Nov-84,133.83
7-Nov-84,132.33
8-Nov-84,132.97
9-Nov-84,132.48
12-Nov-84,130.74
13-Nov-84,134.44
14-Nov-84,133.31
15-Nov-84,133.03
16-Nov-84,133.51
19-Nov-84,132.44
20-Nov-84,133.59
21-Nov-84,134.57
22-Nov-84,133.84
23-Nov-84,133.24
26-Nov-84,132.24
27-Nov-84,129.8
28-Nov-84,128.51
29-Nov-84,129.76
30-Nov-84,129.12
3-Dec-84,128.42
4-Dec-84,128.78
5-Dec-84,129.93
6-Dec-84,129.03
7-Dec-84,130.08
10-Dec-84,127.72
11-Dec-84,128.65
12-Dec-84,127.95
13-Dec-84,128.55
14-Dec-84,126.38
17-Dec-84,124.26
18-Dec-84,121.09
19-Dec-84,122.11
20-Dec-84,119.66
21-Dec-84,121.35
24-Dec-84,120.83
25-Dec-84,120.83
26-Dec-84,120.83
27-Dec-84,123.31
28-Dec-84,121.78
31-Dec-84,123.01
1-Jan-85,123.01
2-Jan-85,121.76
3-Jan-85,119.57
4-Jan-85,120.87
7-Jan-85,120.28
8-Jan-85,122.84
9-Jan-85,120.31
10-Jan-85,123.89
11-Jan-85,123.64
14-Jan-85,121.85
15-Jan-85,122.3
16-Jan-85,122.77
17-Jan-85,124.1
18-Jan-85,124.85
21-Jan-85,125.1
22-Jan-85,124.25
23-Jan-85,123.54
24-Jan-85,122.68
25-Jan-85,122.35
28-Jan-85,121.84
29-Jan-85,123.14
30-Jan-85,121.97
31-Jan-85,123.29
1-Feb-85,124.14
4-Feb-85,123.44
5-Feb-85,123.61
6-Feb-85,124.2
7-Feb-85,123.56
8-Feb-85,124.15
11-Feb-85,124.47
12-Feb-85,126.46
13-Feb-85,126.02
14-Feb-85,125.99
15-Feb-85,125.65
18-Feb-85,125.95
19-Feb-85,126.14
20-Feb-85,126.79
21-Feb-85,126.75
22-Feb-85,125.99
25-Feb-85,123.96
26-Feb-85,120.25
27-Feb-85,119.03
28-Feb-85,121.63
1-Mar-85,120.62
4-Mar-85,121.88
5-Mar-85,121.67
6-Mar-85,118.55
7-Mar-85,121.64
8-Mar-85,120.84
11-Mar-85,119.95
12-Mar-85,118.87
13-Mar-85,121.13
14-Mar-85,121.62
15-Mar-85,120.76
18-Mar-85,120.33
19-Mar-85,124.68
20-Mar-85,134.44
21-Mar-85,123.1
22-Mar-85,129.98
25-Mar-85,126.58
26-Mar-85,128.23
27-Mar-85,129.12
28-Mar-85,131.19
29-Mar-85,128.65
1-Apr-85,129.33
2-Apr-85,127.5
3-Apr-85,128.9
4-Apr-85,127.34
5-Apr-85,127.34
8-Apr-85,127.34
9-Apr-85,131.3
10-Apr-85,130.11
11-Apr-85,129
12-Apr-85,130.33
15-Apr-85,128.27
16-Apr-85,130.2
17-Apr-85,128.09
18-Apr-85,124.85
19-Apr-85,126.43
22-Apr-85,129.39
23-Apr-85,130.6
24-Apr-85,130.06
25-Apr-85,130.19
26-Apr-85,127.4
29-Apr-85,127.91
30-Apr-85,128.43
1-May-85,126.62
2-May-85,126.45
3-May-85,126.49
6-May-85,126.49
7-May-85,124.74
8-May-85,126.73
9-May-85,124.61
10-May-85,125.08
13-May-85,124.23
14-May-85,128.09
15-May-85,128.14
16-May-85,127.9
17-May-85,126.8
20-May-85,127.36
21-May-85,125.19
22-May-85,126.54
23-May-85,125.5
24-May-85,125.94
27-May-85,125.94
28-May-85,126
29-May-85,123.34
30-May-85,125.34
31-May-85,124.01
3-Jun-85,126.27
4-Jun-85,127.53
5-Jun-85,126.58
6-Jun-85,125.16
7-Jun-85,125.5
10-Jun-85,125.12
11-Jun-85,126.08
12-Jun-85,125.63
13-Jun-85,125.63
14-Jun-85,125.79
17-Jun-85,126.57
18-Jun-85,126.94
19-Jun-85,128.48
20-Jun-85,126.82
21-Jun-85,123.83
24-Jun-85,124.62
25-Jun-85,125.45
26-Jun-85,124.49
27-Jun-85,124.97
28-Jun-85,124.57
1-Jul-85,123.69
2-Jul-85,121.36
3-Jul-85,121.86
4-Jul-85,122.21
5-Jul-85,122.31
8-Jul-85,121.46
9-Jul-85,121.51
10-Jul-85,122.27
11-Jul-85,120.75
12-Jul-85,120.81
15-Jul-85,122.11
16-Jul-85,123.8
17-Jul-85,122.7
18-Jul-85,121.88
19-Jul-85,122.15
22-Jul-85,121.9
23-Jul-85,122.47
24-Jul-85,121.88
25-Jul-85,120.74
26-Jul-85,120.76
29-Jul-85,123.19
30-Jul-85,123.09
31-Jul-85,125.43
1-Aug-85,124.38
2-Aug-85,123.57
5-Aug-85,124.13
6-Aug-85,124.16
7-Aug-85,124
8-Aug-85,123.48
9-Aug-85,123.56
12-Aug-85,123.33
13-Aug-85,124.46
14-Aug-85,124.67
15-Aug-85,125.83
16-Aug-85,128.08
19-Aug-85,129.22
20-Aug-85,127.99
21-Aug-85,128.14
22-Aug-85,126.67
23-Aug-85,126.21
26-Aug-85,126.21
27-Aug-85,127.71
28-Aug-85,129.21
29-Aug-85,128.99
30-Aug-85,127.77
2-Sep-85,128.18
3-Sep-85,127.42
4-Sep-85,128.01
5-Sep-85,126.82
6-Sep-85,132.51
9-Sep-85,125.86
10-Sep-85,126.61
11-Sep-85,127.91
12-Sep-85,125.21
13-Sep-85,123.94
16-Sep-85,124.6
17-Sep-85,124.97
18-Sep-85,124.36
19-Sep-85,124.77
20-Sep-85,123.78
23-Sep-85,121.71
24-Sep-85,124.36
25-Sep-85,123.89
26-Sep-85,124.1
27-Sep-85,125.61
30-Sep-85,123.02
1-Oct-85,123.32
2-Oct-85,122.92
3-Oct-85,123.11
4-Oct-85,126.55
7-Oct-85,124.48
8-Oct-85,126.91
9-Oct-85,125.48
10-Oct-85,125.71
11-Oct-85,125.66
14-Oct-85,125.55
15-Oct-85,126.97
16-Oct-85,126.1
17-Oct-85,124.66
18-Oct-85,125.39
21-Oct-85,125.08
22-Oct-85,125.7
23-Oct-85,125.33
24-Oct-85,126.79
25-Oct-85,126.48
28-Oct-85,125.74
29-Oct-85,125.83
30-Oct-85,125.52
31-Oct-85,125.38
1-Nov-85,124.27
4-Nov-85,124.11
5-Nov-85,125.78
6-Nov-85,125.61
7-Nov-85,126.66
8-Nov-85,125.06
11-Nov-85,124.95
12-Nov-85,125.71
13-Nov-85,125.67
14-Nov-85,126.1
15-Nov-85,125.22
18-Nov-85,125.79
19-Nov-85,125.06
20-Nov-85,125.69
21-Nov-85,125.46
22-Nov-85,126.44
25-Nov-85,126.24
26-Nov-85,127.28
27-Nov-85,125.33
28-Nov-85,124.83
29-Nov-85,124.14
2-Dec-85,123
3-Dec-85,124.7
4-Dec-85,124.79
5-Dec-85,124.77
6-Dec-85,124.79
9-Dec-85,122.79
10-Dec-85,124.6
11-Dec-85,124.67
12-Dec-85,122.05
13-Dec-85,123.64
16-Dec-85,123.94
17-Dec-85,123.75
18-Dec-85,125.24
19-Dec-85,124.29
20-Dec-85,126.46
23-Dec-85,125.89
24-Dec-85,128.01
25-Dec-85,128.01
26-Dec-85,128.01
27-Dec-85,125.93
30-Dec-85,126.39
31-Dec-85,126.05
1-Jan-86,126.05
2-Jan-86,126.44
3-Jan-86,127.19
6-Jan-86,126.68
7-Jan-86,129.03
8-Jan-86,128.39
9-Jan-86,128.9
10-Jan-86,132.94
13-Jan-86,132.03
14-Jan-86,133.99
15-Jan-86,136.11
16-Jan-86,142.84
17-Jan-86,133.33
20-Jan-86,138.32
21-Jan-86,142.17
22-Jan-86,142.04
23-Jan-86,140.01
24-Jan-86,140.45
27-Jan-86,140.36
28-Jan-86,139.98
29-Jan-86,139.86
30-Jan-86,140.71
31-Jan-86,139.18
3-Feb-86,136.83
4-Feb-86,136.78
5-Feb-86,133.9
6-Feb-86,134.73
7-Feb-86,134.74
10-Feb-86,135.24
11-Feb-86,134.61
12-Feb-86,134.25
13-Feb-86,133.56
14-Feb-86,134.62
17-Feb-86,133.5
18-Feb-86,132.98
19-Feb-86,133.93
20-Feb-86,132.35
21-Feb-86,131.45
24-Feb-86,133.81
25-Feb-86,137.27
26-Feb-86,134.56
27-Feb-86,131.13
28-Feb-86,134.15
3-Mar-86,130.94
4-Mar-86,131.65
5-Mar-86,135.39
6-Mar-86,135.65
7-Mar-86,132.91
10-Mar-86,132.53
11-Mar-86,133.54
12-Mar-86,135.65
13-Mar-86,138.45
14-Mar-86,135.72
17-Mar-86,137.07
18-Mar-86,137.16
19-Mar-86,136.21
20-Mar-86,137.77
21-Mar-86,136.98
24-Mar-86,136.13
25-Mar-86,138.88
26-Mar-86,135.22
27-Mar-86,134.15
28-Mar-86,134.15
31-Mar-86,134.15
1-Apr-86,132.57
2-Apr-86,133.28
3-Apr-86,134.7
4-Apr-86,135.04
7-Apr-86,134.05
8-Apr-86,136.7
9-Apr-86,135.65
10-Apr-86,136.05
11-Apr-86,134.52
14-Apr-86,135.66
15-Apr-86,137.1
16-Apr-86,134.31
17-Apr-86,133.98
18-Apr-86,134.8
21-Apr-86,134.85
22-Apr-86,136.97
23-Apr-86,136.79
24-Apr-86,135.88
25-Apr-86,135.58
28-Apr-86,131.9
29-Apr-86,134.8
30-Apr-86,135.23
1-May-86,136.61
2-May-86,134.87
5-May-86,134.87
6-May-86,134.61
7-May-86,135.43
8-May-86,135.82
9-May-86,137.22
12-May-86,135.7
13-May-86,137.18
14-May-86,135.17
15-May-86,136.18
16-May-86,136.91
19-May-86,136.56
20-May-86,136.03
21-May-86,135.9
22-May-86,138.33
23-May-86,135.62
26-May-86,135.62
27-May-86,138.08
28-May-86,139.62
29-May-86,138.88
30-May-86,140.33
2-Jun-86,138.97
3-Jun-86,139.27
4-Jun-86,139.07
5-Jun-86,138.32
6-Jun-86,137.69
9-Jun-86,137.55
10-Jun-86,138.7
11-Jun-86,138.84
12-Jun-86,139.78
13-Jun-86,137.75
16-Jun-86,134.7
17-Jun-86,136.31
18-Jun-86,137.61
19-Jun-86,137.61
20-Jun-86,140.56
23-Jun-86,137.41
24-Jun-86,137.02
25-Jun-86,138.38
26-Jun-86,138.21
27-Jun-86,138.09
30-Jun-86,137.49
1-Jul-86,136.35
2-Jul-86,136.38
3-Jul-86,135.59
4-Jul-86,136.38
7-Jul-86,136.54
8-Jul-86,138.64
9-Jul-86,139.16
10-Jul-86,139.78
11-Jul-86,140.57
14-Jul-86,138.96
15-Jul-86,138.52
16-Jul-86,138.02
17-Jul-86,139.64
18-Jul-86,140.45
21-Jul-86,141.74
22-Jul-86,142.79
23-Jul-86,139.6
24-Jul-86,139.42
25-Jul-86,141.32
28-Jul-86,141.04
29-Jul-86,141.56
30-Jul-86,142.69
31-Jul-86,143.68
1-Aug-86,146.04
4-Aug-86,145.08
5-Aug-86,144.71
6-Aug-86,146.11
7-Aug-86,146.68
8-Aug-86,145.06
11-Aug-86,154.36
12-Aug-86,154.58
13-Aug-86,156.91
14-Aug-86,154.15
15-Aug-86,148.02
18-Aug-86,152.32
19-Aug-86,150.93
20-Aug-86,152.7
21-Aug-86,156.07
22-Aug-86,156.53
25-Aug-86,156.53
26-Aug-86,153.52
27-Aug-86,152.16
28-Aug-86,154.91
29-Aug-86,153.64
1-Sep-86,156.75
2-Sep-86,158.66
3-Sep-86,162.46
4-Sep-86,162.27
5-Sep-86,169.67
8-Sep-86,168.88
9-Sep-86,166.09
10-Sep-86,168.81
11-Sep-86,164.3
12-Sep-86,169.1
15-Sep-86,166.32
16-Sep-86,170.2
17-Sep-86,167.84
18-Sep-86,170.19
19-Sep-86,174.75
22-Sep-86,177.84
23-Sep-86,177.42
24-Sep-86,177.4
25-Sep-86,177.18
26-Sep-86,174.65
29-Sep-86,174.97
30-Sep-86,172.87
1-Oct-86,174.14
2-Oct-86,177.49
3-Oct-86,177.98
6-Oct-86,179.12
7-Oct-86,179.55
8-Oct-86,180.35
9-Oct-86,179.52
10-Oct-86,178.12
13-Oct-86,176.17
14-Oct-86,174.05
15-Oct-86,172.25
16-Oct-86,175
17-Oct-86,177.19
20-Oct-86,173.66
21-Oct-86,174.25
22-Oct-86,175.47
23-Oct-86,175.63
24-Oct-86,171.07
27-Oct-86,170.41
28-Oct-86,169.63
29-Oct-86,168.43
30-Oct-86,169.91
31-Oct-86,166.78
3-Nov-86,168.41
4-Nov-86,169.17
5-Nov-86,168.56
6-Nov-86,169.65
7-Nov-86,170.14
10-Nov-86,170.65
11-Nov-86,169.41
12-Nov-86,171.4
13-Nov-86,171.15
14-Nov-86,171.62
17-Nov-86,164.31
18-Nov-86,164.15
19-Nov-86,166.41
20-Nov-86,163.97
21-Nov-86,162.8
24-Nov-86,159.54
25-Nov-86,164.35
26-Nov-86,160.68
27-Nov-86,161.02
28-Nov-86,162.98
1-Dec-86,164.91
2-Dec-86,164.09
3-Dec-86,163.87
4-Dec-86,164
5-Dec-86,163.99
8-Dec-86,163.13
9-Dec-86,163.05
10-Dec-86,165.05
11-Dec-86,164.27
12-Dec-86,165.12
15-Dec-86,165.75
16-Dec-86,166.44
17-Dec-86,165.35
18-Dec-86,164.09
19-Dec-86,166.5
22-Dec-86,165.19
23-Dec-86,162.15
24-Dec-86,163.72
25-Dec-86,163.72
26-Dec-86,163.72
29-Dec-86,161.85
30-Dec-86,162.99
31-Dec-86,162.71
1-Jan-87,162.71
2-Jan-87,174.38
5-Jan-87,165.43
6-Jan-87,167.59
7-Jan-87,167.97
8-Jan-87,167.85
9-Jan-87,167.58
12-Jan-87,169.88
13-Jan-87,170.97
14-Jan-87,171.74
15-Jan-87,173.34
16-Jan-87,165.87
19-Jan-87,173.99
20-Jan-87,173.79
21-Jan-87,169.9
22-Jan-87,170.98
23-Jan-87,171.7
26-Jan-87,171.3
27-Jan-87,169.19
28-Jan-87,170.09
29-Jan-87,170.17
30-Jan-87,169.26
2-Feb-87,168.53
3-Feb-87,169
4-Feb-87,168.27
5-Feb-87,167.79
6-Feb-87,169.91
9-Feb-87,169.25
10-Feb-87,167.01
11-Feb-87,168.74
12-Feb-87,168.39
13-Feb-87,167.91
16-Feb-87,168.33
17-Feb-87,165.52
18-Feb-87,162.88
19-Feb-87,164.41
20-Feb-87,166.31
23-Feb-87,167.93
24-Feb-87,166.89
25-Feb-87,170.05
26-Feb-87,168.73
27-Feb-87,167.26
2-Mar-87,165.37
3-Mar-87,168.46
4-Mar-87,171.16
5-Mar-87,169.63
6-Mar-87,167.84
9-Mar-87,167.27
10-Mar-87,168.3
11-Mar-87,168.81
12-Mar-87,169.89
13-Mar-87,169.26
16-Mar-87,168.64
17-Mar-87,167.79
18-Mar-87,166.54
19-Mar-87,166.84
20-Mar-87,168.69
23-Mar-87,167.59
24-Mar-87,168.59
25-Mar-87,170.32
26-Mar-87,169.3
27-Mar-87,167.06
30-Mar-87,172.29
31-Mar-87,174.24
1-Apr-87,173.67
2-Apr-87,173.17
3-Apr-87,170.98
6-Apr-87,174.14
7-Apr-87,172.3
8-Apr-87,173.58
9-Apr-87,173.02
10-Apr-87,172.27
13-Apr-87,176.16
14-Apr-87,181.51
15-Apr-87,182.16
16-Apr-87,176.21
17-Apr-87,176.21
20-Apr-87,176.21
21-Apr-87,184.64
22-Apr-87,183.35
23-Apr-87,184.39
24-Apr-87,187.25
27-Apr-87,188.77
28-Apr-87,185.63
29-Apr-87,182.31
30-Apr-87,184.37
1-May-87,185.3
4-May-87,185.3
5-May-87,184.87
6-May-87,182.51
7-May-87,183.68
8-May-87,184.96
11-May-87,184.85
12-May-87,187.14
13-May-87,187.07
14-May-87,186.35
15-May-87,189.42
18-May-87,195.16
19-May-87,190.57
20-May-87,192.7
21-May-87,190.45
22-May-87,189.1
25-May-87,189.1
26-May-87,185.57
27-May-87,186.93
28-May-87,186.84
29-May-87,185.13
1-Jun-87,181.33
2-Jun-87,185.69
3-Jun-87,185.78
4-Jun-87,186.73
5-Jun-87,186.18
8-Jun-87,186.26
9-Jun-87,183.99
10-Jun-87,186.27
11-Jun-87,186.56
12-Jun-87,187.37
15-Jun-87,186.06
16-Jun-87,187.43
17-Jun-87,185.81
18-Jun-87,186.78
19-Jun-87,189.35
22-Jun-87,181.05
23-Jun-87,182.65
24-Jun-87,180.41
25-Jun-87,182.22
26-Jun-87,186.68
29-Jun-87,185.15
30-Jun-87,184.15
1-Jul-87,184.12
2-Jul-87,184.69
3-Jul-87,184.37
6-Jul-87,182.14
7-Jul-87,183.59
8-Jul-87,184.8
9-Jul-87,185.57
10-Jul-87,185.34
13-Jul-87,184.6
14-Jul-87,187.08
15-Jul-87,186.99
16-Jul-87,188.5
17-Jul-87,190.01
20-Jul-87,190.03
21-Jul-87,190.46
22-Jul-87,191.49
23-Jul-87,189.48
24-Jul-87,188.17
27-Jul-87,189.1
28-Jul-87,190.86
29-Jul-87,191.57
30-Jul-87,191.81
31-Jul-87,190.92
3-Aug-87,195.79
4-Aug-87,201.64
5-Aug-87,197.44
6-Aug-87,197.31
7-Aug-87,195.79
10-Aug-87,193.41
11-Aug-87,193.95
12-Aug-87,194.22
13-Aug-87,194.65
14-Aug-87,191.98
17-Aug-87,187.33
18-Aug-87,189.31
19-Aug-87,190.4
20-Aug-87,190.33
21-Aug-87,191.53
24-Aug-87,191.7
25-Aug-87,192.34
26-Aug-87,191.54
27-Aug-87,191.01
28-Aug-87,188.74
31-Aug-87,188.74
1-Sep-87,188.26
2-Sep-87,191.59
3-Sep-87,190.72
4-Sep-87,192.62
7-Sep-87,190.31
8-Sep-87,188.34
9-Sep-87,190.7
10-Sep-87,190.78
11-Sep-87,192.62
14-Sep-87,188.76
15-Sep-87,191.08
16-Sep-87,190.97
17-Sep-87,191.32
18-Sep-87,190.4
21-Sep-87,190.78
22-Sep-87,192.26
23-Sep-87,192.93
24-Sep-87,194.25
25-Sep-87,192.52
28-Sep-87,190.7
29-Sep-87,193.01
30-Sep-87,191.44
1-Oct-87,192.03
2-Oct-87,193.28
5-Oct-87,189.79
6-Oct-87,191.77
7-Oct-87,192.15
8-Oct-87,191.6
9-Oct-87,189.03
12-Oct-87,192.14
13-Oct-87,192.8
14-Oct-87,192.27
15-Oct-87,194.87
16-Oct-87,194.42
19-Oct-87,199.69
20-Oct-87,194.81
21-Oct-87,194.97
22-Oct-87,196.98
23-Oct-87,191.82
26-Oct-87,192.23
27-Oct-87,196.41
28-Oct-87,197.69
29-Oct-87,197.49
30-Oct-87,195.43
2-Nov-87,193.92
3-Nov-87,193.47
4-Nov-87,194.01
5-Nov-87,188.08
6-Nov-87,193.88
9-Nov-87,188.45
10-Nov-87,189.63
11-Nov-87,192.3
12-Nov-87,195.36
13-Nov-87,192.24
16-Nov-87,192.55
17-Nov-87,193.72
18-Nov-87,193.15
19-Nov-87,193.07
20-Nov-87,193.59
23-Nov-87,194.76
24-Nov-87,198.52
25-Nov-87,198.02
26-Nov-87,198.53
27-Nov-87,192.4
30-Nov-87,200.31
1-Dec-87,201.86
2-Dec-87,203.04
3-Dec-87,203.74
4-Dec-87,205.23
7-Dec-87,198.25
8-Dec-87,202.5
9-Dec-87,202.76
10-Dec-87,200.26
11-Dec-87,204.56
14-Dec-87,207.35
15-Dec-87,204.44
16-Dec-87,200.81
17-Dec-87,197.26
18-Dec-87,200.22
21-Dec-87,198.56
22-Dec-87,200.08
23-Dec-87,201.11
24-Dec-87,201.25
25-Dec-87,201.25
28-Dec-87,205.58
29-Dec-87,199.81
30-Dec-87,199.1
31-Dec-87,196.66
1-Jan-88,196.66
4-Jan-88,195.99
5-Jan-88,200.33
6-Jan-88,203.67
7-Jan-88,201.89
8-Jan-88,201.16
11-Jan-88,199.86
12-Jan-88,200.04
13-Jan-88,201.17
14-Jan-88,201.15
15-Jan-88,205.92
18-Jan-88,198.11
19-Jan-88,199.41
20-Jan-88,198.76
21-Jan-88,203.36
22-Jan-88,200.07
25-Jan-88,200.47
26-Jan-88,195.21
